city_i,city_j,distance_km,flow_people,flow_capital_million,info_flow_index,supply_chain_strength,co_patents,gravity_score
65,178,3053.1,55,0.64,0.14,0.0,0,1.57
65,179,2723.5,268,1.53,5.96,0.0,0,8.81
65,180,2094.3,45,1.76,2.39,0.0,0,2.18
65,181,2153.9,8,0.45,0.49,0.0,0,0.61
65,182,2654.8,7,0.09,0.1,0.0,0,0.12
65,183,2853.1,11,0.24,0.51,0.0,0,0.39
65,184,1930.4,33,0.68,1.41,0.001,0,0.84
65,185,2266.7,81,0.3,1.84,0.0,0,1.2
65,186,1427.4,256,1.43,9.82,0.005,0,2.81
65,187,3540.0,12,0.05,0.05,0.0,0,0.28
65,188,671.2,28,1.18,9.71,0.077,0,1.68
65,189,3298.3,1,0.04,0.02,0.0,0,0.04
65,190,908.4,179,3.89,11.32,0.027,0,5.1
65,191,1558.5,177,3.03,7.36,0.002,0,3.92
65,192,1170.7,202,4.22,11.27,0.011,0,6.53
65,193,565.1,85,1.62,6.41,0.03,0,3.26
65,194,2291.0,138,1.07,0.41,0.0,0,1.53
65,195,3084.0,26,1.21,0.25,0.0,0,1.4
65,196,1115.4,10,0.54,3.58,0.008,0,0.89
65,197,913.2,214,1.61,12.38,0.019,0,3.35
65,198,3884.0,9,0.23,0.03,0.0,0,0.31
65,199,2832.0,3,0.12,0.1,0.0,0,0.34
66,67,3682.0,23,0.18,0.04,0.0,0,0.28
66,68,2119.0,8,0.18,0.41,0.001,0,0.23
66,69,2531.6,5,0.09,0.04,0.0,0,0.12
66,70,4393.1,1,0.04,0.0,0.0,0,0.08
66,71,1563.2,27,0.4,4.69,0.003,0,1.33
66,72,3503.2,3,0.07,0.02,0.0,0,0.09
66,73,2255.6,11,0.23,1.07,0.0,0,0.38
66,74,1400.8,11,0.14,0.16,0.004,0,0.17
66,75,4035.3,8,0.09,0.01,0.0,0,0.15
66,76,4087.1,4,0.03,0.01,0.0,0,0.06
66,77,4079.3,4,0.01,0.0,0.0,0,0.05
66,78,3579.5,5,0.01,0.02,0.0,0,0.06
66,79,460.2,17,0.05,0.98,0.057,0,0.19
66,80,2356.3,6,0.15,0.18,0.0,0,0.25
66,81,2526.7,16,0.18,0.1,0.0,0,0.2
66,82,2384.6,21,0.29,0.66,0.0,0,0.48
66,83,2502.5,25,0.06,0.06,0.0,0,0.29
66,84,2815.8,1,0.04,0.02,0.0,0,0.04
66,85,1435.0,29,0.13,0.63,0.005,0,0.3
66,86,2611.0,2,0.15,0.34,0.0,0,0.26
66,87,3224.1,13,0.1,0.04,0.0,0,0.17
66,88,2313.8,5,0.03,0.18,0.0,0,0.1
66,89,3334.2,14,0.15,0.06,0.0,0,0.28
66,90,1440.0,10,0.29,1.32,0.004,0,0.64
66,91,127.4,803,12.85,57.38,0.213,5,31.5
66,92,2552.7,1,0.02,0.13,0.0,0,0.04
66,93,2897.9,4,0.16,0.04,0.0,0,0.18
66,94,3668.3,5,0.03,0.01,0.0,0,0.06
66,95,1092.4,9,0.07,0.61,0.005,0,0.14
66,96,1421.5,155,1.14,0.77,0.006,0,1.65
66,97,2391.9,12,0.03,0.2,0.0,0,0.17
66,98,2644.1,17,0.17,0.15,0.0,0,0.19
66,99,1156.2,10,0.45,1.14,0.017,0,0.48
66,100,2179.3,0,0.01,0.05,0.0,0,0.02
66,101,450.4,137,1.74,6.44,0.079,0,2.05
66,102,3268.0,1,0.06,0.02,0.0,0,0.08
66,103,1988.8,6,0.01,0.1,0.0,0,0.11
66,104,1635.7,15,0.28,0.34,0.003,0,0.31
66,105,2855.1,2,0.11,0.14,0.0,0,0.12
66,106,1392.3,26,0.57,10.08,0.007,0,1.93
66,107,3912.4,10,0.09,0.01,0.0,0,0.13
66,108,2639.6,1,0.04,0.14,0.0,0,0.08
66,109,2816.9,17,0.2,0.06,0.0,0,0.26
66,110,2981.8,0,0.01,0.02,0.0,0,0.01
66,111,573.9,31,0.32,6.0,0.03,0,0.99
66,112,1458.5,14,0.05,1.03,0.003,0,0.19
66,113,2954.5,116,0.63,0.55,0.0,0,1.34
66,114,2511.1,2,0.11,0.18,0.0,0,0.19
66,115,2219.8,10,0.23,0.6,0.0,0,0.27
66,116,1529.4,13,0.14,1.22,0.003,0,0.15
66,117,1599.9,0,0.05,0.31,0.003,0,0.07
66,118,3090.7,27,0.55,0.2,0.0,0,0.65
66,119,1823.1,5,0.17,1.42,0.0,0,0.29
66,120,3557.1,2,0.06,0.04,0.0,0,0.12
66,121,2286.4,2,0.02,0.09,0.0,0,0.02
66,122,2228.5,37,1.52,1.1,0.0,0,1.79
66,123,1508.4,14,0.13,0.23,0.004,0,0.15
66,124,1657.4,56,0.55,0.76,0.001,0,0.7
66,125,3016.5,10,0.08,0.32,0.0,0,0.36
66,126,1865.9,1,0.06,0.19,0.001,0,0.09
66,127,2721.5,7,0.1,0.04,0.0,0,0.13
66,128,1953.0,35,0.17,0.46,0.0,0,0.66
66,129,1357.4,39,0.06,1.1,0.004,0,0.42
66,130,3824.1,5,0.04,0.0,0.0,0,0.06
66,131,2770.4,7,0.15,0.08,0.0,0,0.15
66,132,2665.9,2,0.03,0.03,0.0,0,0.04
66,133,252.7,244,2.45,18.51,0.22,1,2.61
66,134,832.1,19,0.37,1.34,0.02,0,0.59
66,135,4745.3,16,0.1,0.01,0.0,0,0.19
66,136,3009.9,5,0.03,0.01,0.0,0,0.12
66,137,620.6,69,0.44,4.53,0.044,0,0.86
66,138,1116.2,36,1.53,6.07,0.019,0,1.62
66,139,2805.8,1,0.05,0.02,0.0,0,0.05
66,140,1161.0,12,0.27,1.4,0.004,0,0.52
66,141,3354.9,10,0.07,0.1,0.0,0,0.22
66,142,1275.9,8,0.06,0.26,0.009,0,0.09
66,143,2394.3,10,0.07,0.38,0.0,0,0.23
66,144,2701.3,14,0.02,0.2,0.0,0,0.16
66,145,2803.3,11,0.22,0.32,0.0,0,0.57
66,146,2748.9,2,0.03,0.02,0.0,0,0.03
66,147,1574.2,7,0.11,0.19,0.003,0,0.13
66,148,2773.4,5,0.12,0.08,0.0,0,0.27
66,149,1224.7,21,0.19,3.22,0.014,0,0.46
66,150,1245.6,97,0.12,3.89,0.007,0,1.01
66,151,2700.0,35,0.3,0.12,0.0,0,0.36
66,152,2671.5,6,0.03,0.05,0.0,0,0.08
66,153,1688.0,8,0.11,0.85,0.001,0,0.22
66,154,4674.5,8,0.04,0.0,0.0,0,0.09
66,155,1658.0,9,0.08,0.28,0.002,0,0.11
66,156,2485.0,72,0.46,0.66,0.0,0,0.92
66,157,3040.8,25,0.21,0.06,0.0,0,0.56
66,158,3704.6,1,0.03,0.0,0.0,0,0.03
66,159,2976.3,10,0.04,0.1,0.0,0,0.12
66,160,1691.4,12,0.02,0.37,0.002,0,0.15
66,161,1422.6,25,0.71,2.43,0.006,0,0.83
66,162,337.3,883,3.18,18.21,0.128,1,18.15
66,163,2114.3,8,0.03,0.15,0.001,0,0.11
66,164,1792.5,40,0.54,1.71,0.001,0,0.89
66,165,2898.4,7,0.04,0.11,0.0,0,0.15
66,166,2832.6,20,0.22,0.19,0.0,0,0.37
66,167,4010.7,23,0.05,0.03,0.0,0,0.48
66,168,1112.3,17,0.12,2.07,0.014,0,0.26
66,169,2140.8,2,0.01,0.16,0.001,0,0.07
66,170,1976.9,1,0.02,0.14,0.001,0,0.05
66,171,746.8,30,0.12,2.6,0.04,0,0.62
66,172,1876.1,10,0.09,0.56,0.001,0,0.12
66,173,3622.6,4,0.05,0.02,0.0,0,0.1
66,174,783.8,109,0.38,5.0,0.049,0,1.46
66,175,2384.4,40,0.47,0.5,0.0,0,0.59
66,176,1800.6,35,0.13,0.63,0.001,0,0.46
66,177,3051.9,13,0.45,0.36,0.0,0,0.56
66,178,2305.8,12,0.1,0.15,0.0,0,0.14
66,179,2972.9,102,0.77,0.71,0.0,0,2.06
66,180,1586.2,27,0.07,1.97,0.002,0,0.44
66,181,763.2,6,0.35,1.96,0.057,0,0.64
66,182,3703.5,3,0.01,0.0,0.0,0,0.04
66,183,3790.5,12,0.11,0.03,0.0,0,0.19
66,184,850.2,73,0.33,4.99,0.017,0,0.83
66,185,917.9,185,0.44,3.89,0.037,0,2.27
66,186,2935.1,24,0.33,0.07,0.0,0,0.35
66,187,4267.4,8,0.05,0.0,0.0,0,0.13
66,188,2702.4,1,0.03,0.04,0.0,0,0.03
66,189,3719.7,1,0.01,0.0,0.0,0,0.04
66,190,1259.7,18,0.19,1.32,0.001,0,0.44
66,191,2846.5,75,1.16,0.16,0.0,0,1.2
66,192,3104.9,5,0.07,0.04,0.0,0,0.13
66,193,1929.0,8,0.05,0.11,0.001,0,0.12
66,194,822.0,28,0.3,4.66,0.05,0,0.99
66,195,2304.2,15,0.12,0.36,0.0,0,0.26
66,196,3204.9,2,0.02,0.02,0.0,0,0.07
66,197,1875.2,7,0.07,0.59,0.0,0,0.17
66,198,4307.4,1,0.01,0.0,0.0,0,0.08
66,199,1407.7,6,0.1,0.64,0.007,0,0.14
67,68,2759.2,78,0.71,0.17,0.0,0,0.81
67,69,3030.1,5,0.15,0.08,0.0,0,0.29
67,70,1612.6,97,1.29,3.45,0.003,0,2.03
67,71,2120.7,472,3.88,4.98,0.0,0,5.56
67,72,2562.9,21,0.16,0.31,0.0,0,0.37
67,73,1428.5,329,3.16,9.11,0.003,0,5.87
67,74,3567.5,1,0.01,0.01,0.0,0,0.04
67,75,2509.0,29,0.44,1.2,0.0,0,0.67
67,76,1148.4,13,0.54,7.3,0.013,0,0.77
67,77,3439.4,33,0.06,0.04,0.0,0,0.49
67,78,1693.7,67,0.17,2.01,0.002,0,0.83
67,79,3591.4,1,0.02,0.01,0.0,0,0.03
67,80,3085.9,28,0.16,0.06,0.0,0,0.53
67,81,3786.4,21,0.24,0.06,0.0,0,0.37
67,82,3385.2,17,0.3,0.53,0.0,0,0.77
67,83,3199.2,7,0.05,0.11,0.0,0,0.09
67,84,1966.8,11,0.1,0.57,0.0,0,0.31
67,85,3336.7,9,0.05,0.05,0.0,0,0.11
67,86,1143.1,470,4.05,16.39,0.002,0,7.09
67,87,2246.8,92,0.7,0.62,0.0,0,1.33
67,88,2640.3,90,0.99,0.2,0.0,0,1.29
67,89,2529.2,165,0.3,0.89,0.0,0,2.14
67,90,2532.6,29,0.06,0.46,0.0,0,0.48
67,91,3629.6,75,0.47,0.18,0.0,0,0.81
67,92,1697.7,8,0.3,0.74,0.003,0,0.41
67,93,1132.9,15,0.58,4.36,0.002,0,0.72
67,94,2771.5,25,0.17,0.14,0.0,0,0.36
67,95,3419.7,1,0.01,0.01,0.0,0,0.06
67,96,3383.2,21,0.81,0.07,0.0,0,1.08
67,97,3417.1,6,0.11,0.1,0.0,0,0.21
67,98,1100.0,193,0.54,3.03,0.006,0,2.1
67,99,3085.3,24,0.04,0.1,0.0,0,0.4
67,100,2331.9,5,0.07,0.15,0.0,0,0.16
67,101,3892.6,14,0.16,0.02,0.0,0,0.33
67,102,2873.1,16,0.06,0.15,0.0,0,0.26
67,103,2159.1,8,0.07,0.53,0.0,0,0.33
67,104,2132.0,9,0.08,0.61,0.0,0,0.13
67,105,1936.4,58,0.62,2.82,0.001,0,0.66
67,106,2801.7,74,1.38,1.04,0.0,0,2.29
67,107,258.2,907,8.26,24.12,0.078,1,9.49
67,108,1631.0,30,0.35,3.74,0.002,0,0.66
67,109,1120.7,110,0.9,2.69,0.018,0,2.7
67,110,2541.0,0,0.06,0.05,0.0,0,0.07
67,111,3720.4,2,0.11,0.03,0.0,0,0.18
67,112,2477.5,58,0.47,0.36,0.0,0,1.04
67,113,1340.5,1400,20.69,59.6,0.009,0,21.83
67,114,1183.7,24,0.24,4.7,0.012,0,1.96
67,115,1644.0,50,0.29,1.73,0.002,0,0.88
67,116,3819.0,12,0.04,0.06,0.0,0,0.18
67,117,2244.1,7,0.11,0.23,0.0,0,0.13
67,118,2417.1,54,0.83,2.57,0.0,0,1.66
67,119,2901.4,82,0.4,0.54,0.0,0,1.23
67,120,1334.9,258,2.7,11.83,0.001,0,2.83
67,121,1395.6,14,0.17,1.16,0.002,0,0.24
67,122,1544.0,124,0.94,11.94,0.002,0,1.72
67,123,2179.5,6,0.16,0.13,0.001,0,0.19
67,124,3050.8,21,0.51,0.26,0.0,0,0.65
67,125,1221.4,137,5.28,40.01,0.013,0,7.4
67,126,1913.9,15,0.2,0.57,0.0,0,0.26
67,127,3427.1,5,0.25,0.02,0.0,0,0.28
67,128,3564.0,5,0.07,0.04,0.0,0,0.22
67,129,2660.9,2,0.01,0.12,0.0,0,0.09
67,130,3349.2,1,0.03,0.01,0.0,0,0.05
67,131,3666.8,13,0.2,0.05,0.0,0,0.21
67,132,1027.2,29,0.22,2.57,0.027,0,0.47
67,133,3768.1,14,0.13,0.08,0.0,0,0.48
67,134,3485.8,2,0.04,0.04,0.0,0,0.07
67,135,1807.2,450,0.87,6.49,0.002,0,5.84
67,136,1380.2,13,0.3,2.04,0.004,0,0.73
67,137,3300.3,3,0.12,0.05,0.0,0,0.14
67,138,2891.0,31,0.19,0.38,0.0,0,0.76
67,139,1952.7,2,0.02,0.37,0.001,0,0.09
67,140,2558.5,13,0.2,0.39,0.0,0,0.27
67,141,3229.3,102,1.05,0.3,0.0,0,1.16
67,142,3118.2,2,0.02,0.03,0.0,0,0.04
67,143,3436.3,8,0.1,0.06,0.0,0,0.39
67,144,1111.6,181,1.48,9.15,0.013,0,2.1
67,145,2132.6,133,1.31,1.95,0.0,0,1.5
67,146,3274.3,1,0.03,0.03,0.0,0,0.12
67,147,2108.6,1,0.1,0.31,0.0,0,0.11
67,148,2456.9,103,1.21,0.76,0.0,0,1.27
67,149,3005.7,2,0.03,0.25,0.0,0,0.23
67,150,2469.1,50,0.34,0.49,0.0,0,0.72
67,151,1886.8,38,0.19,2.36,0.001,0,0.84
67,152,3767.3,2,0.05,0.02,0.0,0,0.07
67,153,2488.7,44,0.09,0.59,0.0,0,0.6
67,154,2501.8,59,0.13,0.63,0.0,0,0.6
67,155,2608.4,2,0.04,0.18,0.0,0,0.12
67,156,1506.1,300,4.43,24.61,0.003,0,7.49
67,157,2305.3,42,0.2,0.59,0.0,0,0.47
67,158,1483.0,17,0.29,0.98,0.002,0,0.29
67,159,2501.3,112,0.17,0.93,0.0,0,1.15
67,160,2175.3,11,0.05,0.38,0.0,0,0.13
67,161,2376.1,75,0.95,0.68,0.0,0,1.0
67,162,3346.2,126,1.22,0.16,0.0,0,1.53
67,163,3714.3,5,0.14,0.02,0.0,0,0.16
67,164,2143.3,67,0.3,4.1,0.0,0,1.43
67,165,2446.0,24,0.42,0.8,0.0,0,0.45
67,166,3091.6,35,0.91,0.28,0.0,0,1.17
67,167,358.5,406,19.62,153.7,0.241,8,36.14
67,168,2571.6,36,0.07,0.48,0.0,0,0.41
67,169,3256.0,4,0.02,0.05,0.0,0,0.15
67,170,2484.6,13,0.03,0.32,0.0,0,0.18
67,171,3178.0,5,0.05,0.04,0.0,0,0.16
67,172,3724.2,3,0.11,0.03,0.0,0,0.17
67,173,1292.8,29,0.2,4.54,0.005,0,0.59
67,174,2969.1,20,0.22,0.25,0.0,0,0.31
67,175,1885.9,92,0.79,4.72,0.001,0,0.94
67,176,3090.0,7,0.14,0.14,0.0,0,0.55
67,177,2500.5,79,0.7,2.18,0.0,0,3.81
67,178,2903.2,24,0.13,0.2,0.0,0,0.46
67,179,1706.5,776,2.64,23.8,0.003,0,10.17
67,180,2493.7,41,1.08,0.97,0.0,0,1.24
67,181,3228.0,13,0.13,0.04,0.0,0,0.18
67,182,653.5,58,0.99,8.02,0.069,0,1.34
67,183,887.4,349,1.28,18.42,0.045,0,3.6
67,184,3944.0,20,0.13,0.02,0.0,0,0.22
67,185,4256.5,11,0.07,0.02,0.0,0,0.43
67,186,853.9,58,0.45,17.7,0.043,0,3.75
67,187,1558.7,93,1.7,1.5,0.003,0,2.32
67,188,1763.7,8,0.14,0.68,0.003,0,0.15
67,189,1719.8,1,0.01,0.41,0.002,0,0.05
67,190,2966.7,13,0.17,0.09,0.0,0,0.18
67,191,841.8,119,0.76,29.06,0.007,0,1.69
67,192,1329.2,98,0.41,3.24,0.005,0,1.09
67,193,2838.2,2,0.03,0.03,0.0,0,0.08
67,194,3313.9,9,0.23,0.13,0.0,0,0.47
67,195,2949.1,8,0.36,0.39,0.0,0,0.55
67,196,2202.9,20,0.09,0.3,0.0,0,0.28
67,197,1850.1,12,0.31,2.47,0.002,0,0.89
67,198,2097.4,25,0.38,0.83,0.0,0,0.43
67,199,3474.2,9,0.09,0.02,0.0,0,0.1
68,69,3690.7,2,0.01,0.01,0.0,0,0.02
68,70,2664.0,28,0.24,0.35,0.0,0,0.45
68,71,1664.2,355,1.88,8.8,0.003,0,3.8
68,72,1408.4,15,0.39,2.04,0.007,0,0.58
68,73,1858.8,32,0.31,2.77,0.001,0,0.86
68,74,3130.8,1,0.02,0.01,0.0,0,0.04
68,75,1973.9,5,0.08,1.33,0.001,0,0.22
68,76,2532.0,6,0.2,0.28,0.0,0,0.23
68,77,4990.6,7,0.02,0.0,0.0,0,0.11
68,78,3693.9,4,0.01,0.03,0.0,0,0.07
68,79,2411.2,3,0.04,0.03,0.0,0,0.05
68,80,3588.9,2,0.05,0.02,0.0,0,0.08
68,81,1068.8,90,1.03,9.41,0.026,0,2.08
68,82,673.6,358,7.89,20.03,0.087,0,9.4
68,83,3764.5,1,0.05,0.01,0.0,0,0.07
68,84,3254.1,1,0.02,0.02,0.0,0,0.03
68,85,845.9,62,0.42,2.43,0.023,0,0.93
68,86,2263.9,137,0.83,0.8,0.0,0,2.16
68,87,1198.3,11,0.17,5.52,0.006,0,0.33
68,88,215.8,457,3.11,10.96,0.118,0,6.15
68,89,4001.1,1,0.13,0.02,0.0,0,0.14
68,90,2323.6,10,0.1,0.35,0.0,0,0.12
68,91,2174.5,24,0.17,1.15,0.001,0,0.52
68,92,1064.5,26,0.34,2.61,0.021,0,0.8
68,93,1630.5,47,0.44,0.78,0.0,0,0.67
68,94,1555.1,3,0.05,0.78,0.005,0,0.11
68,95,2796.9,1,0.0,0.03,0.0,0,0.03
68,96,3036.2,22,0.17,0.06,0.0,0,0.35
68,97,3800.8,5,0.09,0.03,0.0,0,0.22
68,98,1760.4,39,0.23,1.33,0.002,0,0.39
68,99,2592.5,25,0.18,0.22,0.0,0,0.39
68,100,430.0,30,0.44,2.28,0.196,0,0.5
68,101,2555.9,7,0.14,0.06,0.0,0,0.16
68,102,1150.2,19,0.07,1.81,0.01,0,0.47
68,103,2586.2,2,0.07,0.12,0.0,0,0.11
68,104,1208.4,21,0.2,2.47,0.002,0,0.3
68,105,3267.8,23,0.13,0.05,0.0,0,0.55
68,106,2562.5,83,0.59,0.5,0.0,0,1.53
68,107,3014.7,16,0.16,0.09,0.0,0,0.27
68,108,2838.6,10,0.16,0.12,0.0,0,0.48
68,109,1639.8,18,0.16,1.22,0.0,0,0.51
68,110,3747.6,0,0.0,0.0,0.0,0,0.0
68,111,2580.5,40,0.28,0.23,0.0,0,0.42
68,112,926.5,123,0.2,4.62,0.035,0,1.3
68,113,2940.7,88,3.04,0.78,0.0,0,3.15
68,114,2054.6,6,0.08,0.5,0.001,0,0.13
68,115,1243.5,66,0.1,4.92,0.01,0,0.77
68,116,3360.7,4,0.11,0.04,0.0,0,0.11
68,117,2150.2,24,0.09,0.1,0.0,0,0.33
68,118,3757.1,14,0.14,0.07,0.0,0,0.5
68,119,3041.5,24,0.03,0.15,0.0,0,0.25
68,120,1905.4,62,0.35,1.74,0.001,0,0.86
68,121,1813.1,9,0.18,0.22,0.001,0,0.18
68,122,1417.5,236,1.87,6.36,0.003,0,3.11
68,123,1495.8,8,0.11,0.49,0.002,0,0.15
68,124,3006.4,12,0.03,0.19,0.0,0,0.2
68,125,2915.0,40,0.09,0.71,0.0,0,0.42
68,126,1231.5,10,0.08,1.12,0.014,0,0.13
68,127,869.0,122,0.78,3.05,0.053,0,1.38
68,128,823.8,56,1.16,5.71,0.035,0,1.34
68,129,2375.2,7,0.06,0.16,0.0,0,0.13
68,130,4777.7,4,0.02,0.0,0.0,0,0.05
68,131,1062.1,64,0.54,6.27,0.018,0,0.75
68,132,2127.9,4,0.04,0.17,0.0,0,0.06
68,133,2354.7,16,0.79,0.38,0.0,0,0.79
68,134,2632.8,7,0.08,0.07,0.0,0,0.08
68,135,3007.2,29,0.6,0.27,0.0,0,1.06
68,136,1475.2,8,0.15,0.84,0.006,0,0.25
68,137,2286.1,22,0.26,0.26,0.0,0,0.29
68,138,2357.8,15,0.05,0.36,0.0,0,0.19
68,139,3235.8,2,0.07,0.01,0.0,0,0.07
68,140,1863.4,14,0.07,0.8,0.001,0,0.3
68,141,4397.2,12,0.41,0.01,0.0,0,0.64
68,142,859.7,11,0.23,1.58,0.046,0,0.3
68,143,3812.9,8,0.08,0.02,0.0,0,0.11
68,144,1687.7,83,0.59,1.46,0.0,0,1.2
68,145,3353.4,3,0.14,0.09,0.0,0,0.2
68,146,3988.0,1,0.01,0.0,0.0,0,0.02
68,147,1566.8,7,0.04,0.3,0.0,0,0.08
68,148,3535.1,34,0.15,0.03,0.0,0,0.37
68,149,894.3,156,0.86,11.8,0.03,0,2.14
68,150,1841.1,97,0.25,0.73,0.0,0,1.3
68,151,3094.3,6,0.05,0.05,0.0,0,0.37
68,152,1097.6,21,0.14,3.75,0.014,0,0.34
68,153,2572.3,5,0.06,0.22,0.0,0,0.26
68,154,2675.0,10,0.13,0.12,0.0,0,0.26
68,155,555.4,212,2.56,3.84,0.11,0,2.63
68,156,1270.7,228,1.52,20.06,0.009,0,4.42
68,157,3652.4,24,0.07,0.05,0.0,0,0.26
68,158,1972.9,2,0.03,0.22,0.001,0,0.03
68,159,885.0,124,0.79,12.38,0.019,0,2.87
68,160,1018.6,22,0.36,2.32,0.001,0,0.54
68,161,1141.2,13,0.34,5.65,0.01,0,1.22
68,162,1942.8,68,0.98,1.18,0.0,0,1.29
68,163,957.2,4,0.42,3.42,0.004,0,0.45
68,164,2311.7,24,0.2,0.54,0.0,0,0.33
68,165,821.7,68,1.42,11.97,0.035,0,3.47
68,166,778.1,136,0.76,15.21,0.043,0,2.67
68,167,2950.1,91,0.14,0.7,0.0,0,0.97
68,168,1678.5,7,0.21,0.68,0.002,0,0.37
68,169,3521.9,9,0.02,0.02,0.0,0,0.11
68,170,352.4,94,1.25,5.95,0.036,0,1.68
68,171,1378.1,6,0.19,0.67,0.006,0,0.37
68,172,3575.2,15,0.23,0.02,0.0,0,0.27
68,173,3487.6,12,0.05,0.06,0.0,0,0.17
68,174,1465.5,35,0.44,1.89,0.005,0,0.49
68,175,2778.2,16,0.08,0.35,0.0,0,0.23
68,176,3151.6,5,0.1,0.09,0.0,0,0.15
68,177,3776.9,5,0.09,0.05,0.0,0,0.49
68,178,245.6,118,0.97,14.53,0.183,0,3.17
68,179,1237.6,665,6.11,36.61,0.007,0,11.95
68,180,737.5,230,1.54,19.18,0.003,0,3.14
68,181,1355.8,6,0.07,0.92,0.006,0,0.07
68,182,2400.4,10,0.18,0.06,0.0,0,0.2
68,183,2354.2,6,0.07,0.53,0.0,0,0.2
68,184,2895.9,4,0.14,0.08,0.0,0,0.16
68,185,3032.7,30,0.11,0.14,0.0,0,0.45
68,186,2470.8,20,0.19,0.29,0.0,0,0.58
68,187,2541.2,25,0.13,0.18,0.0,0,0.28
68,188,3006.4,11,0.07,0.03,0.0,0,0.12
68,189,1884.2,2,0.09,0.1,0.001,0,0.09
68,190,2584.7,9,0.05,0.13,0.0,0,0.1
68,191,2208.2,32,0.17,1.19,0.0,0,0.4
68,192,3079.7,25,0.53,0.07,0.0,0,0.55
68,193,3087.4,8,0.01,0.02,0.0,0,0.09
68,194,1312.1,32,0.48,2.05,0.005,0,0.74
68,195,275.2,672,3.62,25.96,0.287,0,9.62
68,196,3716.8,1,0.01,0.01,0.0,0,0.05
68,197,1935.5,16,0.06,0.77,0.0,0,0.29
68,198,2378.5,27,0.13,0.33,0.0,0,0.41
68,199,968.2,9,0.18,1.56,0.018,0,0.52
69,70,4508.6,4,0.06,0.0,0.0,0,0.1
69,71,2036.3,53,0.52,1.28,0.001,0,0.87
69,72,4604.6,1,0.01,0.0,0.0,0,0.03
69,73,2179.5,67,0.61,0.84,0.0,0,0.77
69,74,1286.1,0,0.01,0.12,0.006,0,0.01
69,75,4905.0,9,0.09,0.0,0.0,0,0.12
69,76,4048.9,1,0.02,0.0,0.0,0,0.05
69,77,1549.2,11,0.08,0.32,0.002,0,0.13
69,78,1757.8,13,0.2,0.38,0.002,0,0.21
69,79,2101.6,0,0.01,0.02,0.0,0,0.01
69,80,189.3,164,2.09,3.43,0.199,0,2.21
69,81,4583.4,0,0.02,0.0,0.0,0,0.04
69,82,4276.4,8,0.09,0.01,0.0,0,0.1
69,83,176.5,615,3.91,4.32,0.321,0,6.66
69,84,1088.0,7,0.15,0.46,0.012,0,0.16
69,85,3507.0,1,0.02,0.0,0.0,0,0.09
69,86,2078.1,52,0.12,0.61,0.0,0,0.58
69,87,4219.5,2,0.02,0.0,0.0,0,0.03
69,88,3771.1,1,0.02,0.0,0.0,0,0.06
69,89,1011.9,69,0.61,1.6,0.012,0,0.73
69,90,1386.0,28,0.16,0.82,0.009,0,0.32
69,91,2405.6,7,0.12,0.24,0.0,0,0.3
69,92,3259.9,2,0.03,0.01,0.0,0,0.05
69,93,3123.6,12,0.13,0.01,0.0,0,0.13
69,94,4835.0,1,0.01,0.0,0.0,0,0.02
69,95,1480.1,0,0.02,0.16,0.002,0,0.04
69,96,1170.7,13,0.16,1.02,0.01,0,0.21
69,97,435.5,166,0.92,7.78,0.046,0,2.5
69,98,2669.5,6,0.05,0.07,0.0,0,0.1
69,99,1382.9,21,0.12,0.51,0.008,0,0.31
69,100,3426.7,0,0.01,0.0,0.0,0,0.01
69,101,2327.9,4,0.07,0.1,0.0,0,0.13
69,102,4627.5,0,0.01,0.0,0.0,0,0.02
69,103,1161.4,3,0.11,0.49,0.014,0,0.12
69,104,2498.6,9,0.1,0.1,0.0,0,0.11
69,105,1126.8,54,0.67,2.13,0.006,0,0.73
69,106,1224.1,189,0.25,5.53,0.01,0,2.25
69,107,3117.1,17,0.1,0.02,0.0,0,0.2
69,108,1408.5,19,0.18,1.04,0.007,0,0.26
69,109,3006.4,1,0.01,0.03,0.0,0,0.06
69,110,695.2,1,0.05,0.5,0.039,0,0.1
69,111,2075.4,8,0.05,0.15,0.001,0,0.24
69,112,2774.9,1,0.05,0.08,0.0,0,0.16
69,113,1695.1,330,0.57,3.09,0.003,0,3.72
69,114,2206.4,3,0.03,0.13,0.0,0,0.06
69,115,2765.8,4,0.05,0.05,0.0,0,0.07
69,116,1376.2,6,0.06,0.83,0.009,0,0.16
69,117,1543.3,3,0.03,0.16,0.004,0,0.04
69,118,866.8,17,0.16,5.73,0.044,0,0.83
69,119,726.1,19,0.21,7.1,0.039,0,0.64
69,120,3862.2,2,0.07,0.01,0.0,0,0.1
69,121,2254.2,0,0.02,0.1,0.0,0,0.06
69,122,2607.0,28,0.13,0.24,0.0,0,0.31
69,123,2198.4,0,0.01,0.05,0.0,0,0.02
69,124,874.2,16,0.18,3.34,0.021,0,0.79
69,125,1815.1,48,1.38,2.95,0.001,0,1.56
69,126,2552.3,0,0.02,0.02,0.0,0,0.02
69,127,4546.6,0,0.01,0.0,0.0,0,0.01
69,128,4043.3,7,0.01,0.0,0.0,0,0.09
69,129,1368.5,8,0.04,0.46,0.009,0,0.1
69,130,1293.1,2,0.02,0.27,0.005,0,0.05
69,131,4703.6,1,0.03,0.0,0.0,0,0.04
69,132,2295.3,3,0.02,0.03,0.0,0,0.05
69,133,2383.2,3,0.15,0.26,0.0,0,0.27
