city_id,industry_id,industry_name,industry_type,employment,output_billion,n_firms,avg_wage,location_quotient,national_share,local_share,industry_hhi
109,16,服务产业_2,service,21137,0.0014,155,5181.3,0.241,0.0906,0.0218,0.057358
109,17,服务产业_3,service,32052,0.0025,918,4346.1,2.265,0.0146,0.0331,0.057358
109,18,服务产业_4,service,24457,0.0007,247,5391.5,0.527,0.0479,0.0252,0.057358
109,19,服务产业_5,service,17573,0.0009,367,5446.6,0.233,0.0779,0.0181,0.057358
110,0,高科技_1,high_tech,3381,0.0004,114,8041.6,1.171,0.0178,0.0209,0.06213843
110,1,高科技_2,high_tech,4390,0.0012,30,8101.2,0.313,0.0864,0.0271,0.06213843
110,2,高科技_3,high_tech,9260,0.0006,106,8510.1,1.724,0.0332,0.0571,0.06213843
110,3,高科技_4,high_tech,3778,0.0002,19,7270.4,0.614,0.0379,0.0233,0.06213843
110,4,高科技_5,high_tech,5292,0.0004,245,6246.0,0.707,0.0462,0.0327,0.06213843
110,5,传统制造_1,traditional,10862,0.0008,72,3368.4,0.802,0.0836,0.067,0.06213843
110,6,传统制造_2,traditional,13542,0.0008,78,4757.8,3.188,0.0262,0.0836,0.06213843
110,7,传统制造_3,traditional,14029,0.0022,78,4101.8,1.168,0.0741,0.0866,0.06213843
110,8,传统制造_4,traditional,11691,0.0012,218,3776.6,1.57,0.046,0.0721,0.06213843
110,9,传统制造_5,traditional,4143,0.0005,21,4561.6,0.336,0.0761,0.0256,0.06213843
110,10,传统制造_6,traditional,9409,0.0004,143,3670.9,0.994,0.0584,0.0581,0.06213843
110,11,传统制造_7,traditional,8702,0.0004,46,3881.1,0.852,0.0631,0.0537,0.06213843
110,12,传统制造_8,traditional,14097,0.0005,78,4932.5,1.755,0.0496,0.087,0.06213843
110,13,传统制造_9,traditional,9336,0.0005,119,4248.6,3.357,0.0172,0.0576,0.06213843
110,14,传统制造_10,traditional,15298,0.0011,146,4070.1,4.089,0.0231,0.0944,0.06213843
110,15,服务产业_1,service,5155,0.0005,198,4616.9,1.054,0.0302,0.0318,0.06213843
110,16,服务产业_2,service,6004,0.0002,62,4998.0,0.409,0.0906,0.0371,0.06213843
110,17,服务产业_3,service,7315,0.0006,154,4675.4,3.091,0.0146,0.0451,0.06213843
110,18,服务产业_4,service,3573,0.0001,42,4568.9,0.46,0.0479,0.0221,0.06213843
110,19,服务产业_5,service,2783,0.0002,21,5175.9,0.22,0.0779,0.0172,0.06213843
111,0,高科技_1,high_tech,12760,0.0012,87,8985.5,1.552,0.0178,0.0277,0.056926359999999995
111,1,高科技_2,high_tech,18103,0.0012,165,8006.2,0.454,0.0864,0.0392,0.056926359999999995
111,2,高科技_3,high_tech,20767,0.0004,167,6263.4,1.358,0.0332,0.045,0.056926359999999995
111,3,高科技_4,high_tech,13055,0.0029,244,6803.2,0.746,0.0379,0.0283,0.056926359999999995
111,4,高科技_5,high_tech,12405,0.0005,80,6652.4,0.582,0.0462,0.0269,0.056926359999999995
111,5,传统制造_1,traditional,35650,0.001,290,3629.6,0.925,0.0836,0.0773,0.056926359999999995
111,6,传统制造_2,traditional,30178,0.0071,241,3513.0,2.495,0.0262,0.0654,0.056926359999999995
111,7,传统制造_3,traditional,30263,0.0026,204,4410.9,0.885,0.0741,0.0656,0.056926359999999995
111,8,传统制造_4,traditional,24226,0.002,161,4732.9,1.142,0.046,0.0525,0.056926359999999995
111,9,传统制造_5,traditional,25156,0.0025,643,4498.0,0.717,0.0761,0.0545,0.056926359999999995
111,10,传统制造_6,traditional,32023,0.0038,300,4261.0,1.189,0.0584,0.0694,0.056926359999999995
111,11,传统制造_7,traditional,28868,0.0016,431,4404.3,0.992,0.0631,0.0626,0.056926359999999995
111,12,传统制造_8,traditional,32207,0.0019,1597,3713.3,1.408,0.0496,0.0698,0.056926359999999995
111,13,传统制造_9,traditional,37576,0.0021,418,3551.2,4.745,0.0172,0.0814,0.056926359999999995
111,14,传统制造_10,traditional,32564,0.0029,413,4551.2,3.057,0.0231,0.0706,0.056926359999999995
111,15,服务产业_1,service,12156,0.0008,193,5752.8,0.873,0.0302,0.0263,0.056926359999999995
111,16,服务产业_2,service,17801,0.0023,179,5897.2,0.426,0.0906,0.0386,0.056926359999999995
111,17,服务产业_3,service,14394,0.0016,164,5326.5,2.136,0.0146,0.0312,0.056926359999999995
111,18,服务产业_4,service,19272,0.0018,435,4373.6,0.872,0.0479,0.0418,0.056926359999999995
111,19,服务产业_5,service,11933,0.0009,115,5975.7,0.332,0.0779,0.0259,0.056926359999999995
112,0,高科技_1,high_tech,18128,0.0009,383,8237.7,1.459,0.0178,0.026,0.058809919999999995
112,1,高科技_2,high_tech,17296,0.0015,88,6917.0,0.287,0.0864,0.0248,0.058809919999999995
112,2,高科技_3,high_tech,25631,0.0022,149,7354.1,1.109,0.0332,0.0368,0.058809919999999995
112,3,高科技_4,high_tech,23715,0.0043,121,6410.6,0.897,0.0379,0.034,0.058809919999999995
112,4,高科技_5,high_tech,32335,0.0027,177,7575.5,1.004,0.0462,0.0464,0.058809919999999995
112,5,传统制造_1,traditional,54872,0.0047,290,3868.5,0.942,0.0836,0.0787,0.058809919999999995
112,6,传统制造_2,traditional,46522,0.0055,277,4593.9,2.546,0.0262,0.0667,0.058809919999999995
112,7,传统制造_3,traditional,46318,0.0057,1756,4595.4,0.896,0.0741,0.0665,0.058809919999999995
112,8,传统制造_4,traditional,55893,0.0042,326,4781.0,1.745,0.046,0.0802,0.058809919999999995
112,9,传统制造_5,traditional,43824,0.0026,255,4314.8,0.826,0.0761,0.0629,0.058809919999999995
112,10,传统制造_6,traditional,44200,0.0033,391,3745.0,1.086,0.0584,0.0634,0.058809919999999995
112,11,传统制造_7,traditional,33890,0.0013,351,4868.4,0.771,0.0631,0.0486,0.058809919999999995
112,12,传统制造_8,traditional,54178,0.0102,495,4345.7,1.568,0.0496,0.0777,0.058809919999999995
112,13,传统制造_9,traditional,45254,0.0036,1234,4990.0,3.783,0.0172,0.0649,0.058809919999999995
112,14,传统制造_10,traditional,56559,0.0092,403,4718.8,3.514,0.0231,0.0811,0.058809919999999995
112,15,服务产业_1,service,14944,0.0009,568,6024.3,0.71,0.0302,0.0214,0.058809919999999995
112,16,服务产业_2,service,18773,0.0017,180,5738.9,0.297,0.0906,0.0269,0.058809919999999995
112,17,服务产业_3,service,26465,0.0023,214,5137.9,2.6,0.0146,0.038,0.058809919999999995
112,18,服务产业_4,service,23148,0.0023,683,4750.1,0.693,0.0479,0.0332,0.058809919999999995
112,19,服务产业_5,service,15072,0.0021,114,5959.5,0.277,0.0779,0.0216,0.058809919999999995
113,0,高科技_1,high_tech,676456,0.0241,5843,11564.3,3.889,0.0178,0.0693,0.05393784
113,1,高科技_2,high_tech,357092,0.0464,6165,8325.6,0.423,0.0864,0.0366,0.05393784
113,2,高科技_3,high_tech,335310,0.0214,1944,9377.5,1.036,0.0332,0.0344,0.05393784
113,3,高科技_4,high_tech,302499,0.0395,12655,9184.9,0.817,0.0379,0.031,0.05393784
113,4,高科技_5,high_tech,792045,0.0351,7713,11596.0,1.757,0.0462,0.0811,0.05393784
113,5,传统制造_1,traditional,408203,0.0881,3461,5664.5,0.5,0.0836,0.0418,0.05393784
113,6,传统制造_2,traditional,338919,0.0326,2184,4745.3,1.324,0.0262,0.0347,0.05393784
113,7,传统制造_3,traditional,427941,0.0326,4997,4650.4,0.591,0.0741,0.0438,0.05393784
113,8,传统制造_4,traditional,320774,0.0161,4442,5152.1,0.715,0.046,0.0329,0.05393784
113,9,传统制造_5,traditional,454906,0.0381,3910,5433.6,0.613,0.0761,0.0466,0.05393784
113,10,传统制造_6,traditional,449776,0.026,7433,6116.6,0.789,0.0584,0.0461,0.05393784
113,11,传统制造_7,traditional,570347,0.0523,3362,5985.8,0.927,0.0631,0.0584,0.05393784
113,12,传统制造_8,traditional,534684,0.0682,8520,6198.9,1.105,0.0496,0.0548,0.05393784
113,13,传统制造_9,traditional,467950,0.0358,10290,4636.1,2.793,0.0172,0.0479,0.05393784
113,14,传统制造_10,traditional,586124,0.029,3309,4931.3,2.601,0.0231,0.06,0.05393784
113,15,服务产业_1,service,491613,0.0288,9050,5536.3,1.668,0.0302,0.0504,0.05393784
113,16,服务产业_2,service,627735,0.0401,15021,5166.2,0.71,0.0906,0.0643,0.05393784
113,17,服务产业_3,service,572257,0.0413,23463,7728.3,4.014,0.0146,0.0586,0.05393784
113,18,服务产业_4,service,702284,0.1213,4599,7426.7,1.502,0.0479,0.0719,0.05393784
113,19,服务产业_5,service,343907,0.021,8892,6512.1,0.452,0.0779,0.0352,0.05393784
114,0,高科技_1,high_tech,33583,0.003,205,7929.1,2.579,0.0178,0.046,0.06167194
114,1,高科技_2,high_tech,12257,0.0007,79,9147.7,0.194,0.0864,0.0168,0.06167194
114,2,高科技_3,high_tech,20137,0.0016,179,7758.1,0.831,0.0332,0.0276,0.06167194
114,3,高科技_4,high_tech,24308,0.0026,233,7591.8,0.877,0.0379,0.0333,0.06167194
114,4,高科技_5,high_tech,27069,0.0026,283,7729.3,0.802,0.0462,0.037,0.06167194
114,5,传统制造_1,traditional,54157,0.0032,518,4803.0,0.887,0.0836,0.0741,0.06167194
114,6,传统制造_2,traditional,68082,0.0143,2896,4392.4,3.554,0.0262,0.0932,0.06167194
114,7,传统制造_3,traditional,59975,0.0044,946,4829.9,1.107,0.0741,0.0821,0.06167194
114,8,传统制造_4,traditional,55061,0.0032,1425,3658.8,1.639,0.046,0.0754,0.06167194
114,9,传统制造_5,traditional,49683,0.0043,1165,4571.7,0.894,0.0761,0.068,0.06167194
114,10,传统制造_6,traditional,49796,0.0045,301,5024.5,1.167,0.0584,0.0682,0.06167194
114,11,传统制造_7,traditional,41176,0.0014,1968,4129.6,0.894,0.0631,0.0564,0.06167194
114,12,传统制造_8,traditional,30812,0.0007,278,3884.4,0.851,0.0496,0.0422,0.06167194
114,13,传统制造_9,traditional,39677,0.0016,484,3295.2,3.164,0.0172,0.0543,0.06167194
114,14,传统制造_10,traditional,65734,0.0095,1691,4567.9,3.897,0.0231,0.09,0.06167194
114,15,服务产业_1,service,19693,0.0015,288,4859.2,0.893,0.0302,0.027,0.06167194
114,16,服务产业_2,service,20813,0.0022,266,5458.9,0.314,0.0906,0.0285,0.06167194
114,17,服务产业_3,service,30070,0.0048,293,5779.2,2.818,0.0146,0.0412,0.06167194
114,18,服务产业_4,service,8133,0.0013,47,5756.9,0.232,0.0479,0.0111,0.06167194
114,19,服务产业_5,service,20446,0.0018,221,4833.8,0.359,0.0779,0.028,0.06167194
115,0,高科技_1,high_tech,31415,0.0024,280,8703.8,1.568,0.0178,0.0279,0.058764300000000005
115,1,高科技_2,high_tech,34452,0.0059,819,6675.0,0.355,0.0864,0.0306,0.058764300000000005
115,2,高科技_3,high_tech,40039,0.0055,1256,7267.1,1.074,0.0332,0.0356,0.058764300000000005
115,3,高科技_4,high_tech,33314,0.0017,430,7705.5,0.781,0.0379,0.0296,0.058764300000000005
115,4,高科技_5,high_tech,32811,0.006,247,8998.2,0.632,0.0462,0.0292,0.058764300000000005
115,5,传统制造_1,traditional,84008,0.0053,1599,3992.8,0.894,0.0836,0.0747,0.058764300000000005
115,6,传统制造_2,traditional,85512,0.004,1721,3795.6,2.901,0.0262,0.0761,0.058764300000000005
115,7,传统制造_3,traditional,75467,0.005,495,3410.2,0.906,0.0741,0.0671,0.058764300000000005
115,8,传统制造_4,traditional,57561,0.0066,451,3315.6,1.114,0.046,0.0512,0.058764300000000005
115,9,传统制造_5,traditional,72958,0.003,384,3405.8,0.853,0.0761,0.0649,0.058764300000000005
115,10,传统制造_6,traditional,84556,0.0058,3414,3163.4,1.288,0.0584,0.0752,0.058764300000000005
115,11,传统制造_7,traditional,64006,0.0039,515,4945.2,0.903,0.0631,0.0569,0.058764300000000005
115,12,传统制造_8,traditional,85392,0.0028,462,3226.9,1.532,0.0496,0.076,0.058764300000000005
115,13,传统制造_9,traditional,93375,0.0046,887,3621.9,4.839,0.0172,0.0831,0.058764300000000005
115,14,传统制造_10,traditional,80455,0.0031,681,4036.6,3.1,0.0231,0.0716,0.058764300000000005
115,15,服务产业_1,service,37526,0.0011,189,4185.9,1.106,0.0302,0.0334,0.058764300000000005
115,16,服务产业_2,service,35309,0.0013,185,5626.3,0.347,0.0906,0.0314,0.058764300000000005
115,17,服务产业_3,service,37640,0.0024,364,6101.1,2.293,0.0146,0.0335,0.058764300000000005
115,18,服务产业_4,service,35889,0.0021,274,6159.1,0.666,0.0479,0.0319,0.058764300000000005
115,19,服务产业_5,service,22548,0.0019,385,5771.4,0.257,0.0779,0.0201,0.058764300000000005
116,0,高科技_1,high_tech,28173,0.0019,250,8810.9,2.103,0.0178,0.0375,0.057127340000000006
116,1,高科技_2,high_tech,18055,0.0012,216,8541.3,0.278,0.0864,0.024,0.057127340000000006
116,2,高科技_3,high_tech,27776,0.0018,153,7289.9,1.114,0.0332,0.0369,0.057127340000000006
116,3,高科技_4,high_tech,24239,0.0011,188,8901.2,0.85,0.0379,0.0322,0.057127340000000006
116,4,高科技_5,high_tech,39470,0.0015,1101,7214.8,1.136,0.0462,0.0525,0.057127340000000006
116,5,传统制造_1,traditional,38369,0.0014,248,4800.8,0.611,0.0836,0.051,0.057127340000000006
116,6,传统制造_2,traditional,49077,0.0043,258,4495.2,2.49,0.0262,0.0653,0.057127340000000006
116,7,传统制造_3,traditional,48546,0.0027,799,3291.6,0.871,0.0741,0.0646,0.057127340000000006
116,8,传统制造_4,traditional,61508,0.0053,1134,3537.4,1.78,0.046,0.0818,0.057127340000000006
116,9,传统制造_5,traditional,40388,0.0017,885,5004.9,0.706,0.0761,0.0537,0.057127340000000006
116,10,传统制造_6,traditional,54272,0.0066,284,4134.6,1.236,0.0584,0.0722,0.057127340000000006
116,11,传统制造_7,traditional,55085,0.0031,347,3616.0,1.162,0.0631,0.0733,0.057127340000000006
116,12,传统制造_8,traditional,64250,0.0077,371,4342.4,1.724,0.0496,0.0854,0.057127340000000006
116,13,传统制造_9,traditional,44959,0.0011,1875,3695.4,3.484,0.0172,0.0598,0.057127340000000006
116,14,传统制造_10,traditional,40051,0.0024,464,3869.1,2.307,0.0231,0.0533,0.057127340000000006
116,15,服务产业_1,service,27817,0.0027,581,4811.4,1.226,0.0302,0.037,0.057127340000000006
116,16,服务产业_2,service,16193,0.0014,129,5484.9,0.238,0.0906,0.0215,0.057127340000000006
116,17,服务产业_3,service,21614,0.0019,185,4185.8,1.968,0.0146,0.0287,0.057127340000000006
116,18,服务产业_4,service,23380,0.0019,224,4800.9,0.649,0.0479,0.0311,0.057127340000000006
116,19,服务产业_5,service,28691,0.0028,215,5820.8,0.49,0.0779,0.0382,0.057127340000000006
117,0,高科技_1,high_tech,13505,0.0019,154,7186.3,2.107,0.0178,0.0376,0.060210620000000006
117,1,高科技_2,high_tech,11268,0.001,143,6112.0,0.363,0.0864,0.0313,0.060210620000000006
117,2,高科技_3,high_tech,12820,0.0009,148,8342.0,1.075,0.0332,0.0356,0.060210620000000006
117,3,高科技_4,high_tech,13513,0.0014,117,7140.4,0.99,0.0379,0.0376,0.060210620000000006
117,4,高科技_5,high_tech,9700,0.0007,67,7026.9,0.584,0.0462,0.027,0.060210620000000006
117,5,传统制造_1,traditional,27212,0.0022,717,3236.4,0.905,0.0836,0.0757,0.060210620000000006
117,6,传统制造_2,traditional,26193,0.0013,142,4441.5,2.778,0.0262,0.0728,0.060210620000000006
117,7,传统制造_3,traditional,23671,0.002,389,3585.7,0.888,0.0741,0.0658,0.060210620000000006
117,8,传统制造_4,traditional,23657,0.0027,138,4234.2,1.431,0.046,0.0658,0.060210620000000006
117,9,传统制造_5,traditional,19394,0.0019,404,4672.2,0.709,0.0761,0.0539,0.060210620000000006
117,10,传统制造_6,traditional,31558,0.003,652,4402.1,1.503,0.0584,0.0878,0.060210620000000006
117,11,传统制造_7,traditional,28393,0.0026,147,3539.0,1.252,0.0631,0.079,0.060210620000000006
117,12,传统制造_8,traditional,27316,0.0012,362,4000.9,1.532,0.0496,0.076,0.060210620000000006
117,13,传统制造_9,traditional,28609,0.0033,157,3100.9,4.635,0.0172,0.0796,0.060210620000000006
117,14,传统制造_10,traditional,11555,0.0004,108,4787.3,1.392,0.0231,0.0321,0.060210620000000006
117,15,服务产业_1,service,15394,0.0006,662,5135.5,1.418,0.0302,0.0428,0.060210620000000006
117,16,服务产业_2,service,3658,0.0002,133,4361.6,0.112,0.0906,0.0102,0.060210620000000006
117,17,服务产业_3,service,13215,0.0014,229,5582.0,2.516,0.0146,0.0367,0.060210620000000006
117,18,服务产业_4,service,11063,0.0016,127,4258.6,0.642,0.0479,0.0308,0.060210620000000006
117,19,服务产业_5,service,7932,0.0009,48,4313.6,0.283,0.0779,0.0221,0.060210620000000006
118,0,高科技_1,high_tech,98076,0.0069,3050,9380.3,1.506,0.0178,0.0268,0.055974970000000006
118,1,高科技_2,high_tech,135335,0.0135,3158,9447.9,0.428,0.0864,0.037,0.055974970000000006
118,2,高科技_3,high_tech,212544,0.0175,1520,9679.2,1.754,0.0332,0.0581,0.055974970000000006
118,3,高科技_4,high_tech,89929,0.007,864,7528.5,0.648,0.0379,0.0246,0.055974970000000006
118,4,高科技_5,high_tech,161457,0.0053,1752,9324.0,0.956,0.0462,0.0442,0.055974970000000006
118,5,传统制造_1,traditional,190142,0.0079,1502,4795.1,0.622,0.0836,0.052,0.055974970000000006
118,6,传统制造_2,traditional,297940,0.015,1861,5039.4,3.109,0.0262,0.0815,0.055974970000000006
118,7,传统制造_3,traditional,269226,0.0155,2962,4397.4,0.994,0.0741,0.0737,0.055974970000000006
118,8,传统制造_4,traditional,177977,0.0057,1069,4862.6,1.059,0.046,0.0487,0.055974970000000006
118,9,传统制造_5,traditional,199405,0.0104,1857,4213.1,0.717,0.0761,0.0546,0.055974970000000006
118,10,传统制造_6,traditional,252629,0.0237,1356,4780.4,1.184,0.0584,0.0691,0.055974970000000006
118,11,传统制造_7,traditional,135687,0.0058,1220,3314.9,0.589,0.0631,0.0371,0.055974970000000006
118,12,传统制造_8,traditional,196497,0.0131,2655,4243.4,1.084,0.0496,0.0538,0.055974970000000006
118,13,传统制造_9,traditional,210412,0.0194,2163,5305.0,3.354,0.0172,0.0576,0.055974970000000006
118,14,传统制造_10,traditional,316666,0.0301,8074,3828.2,3.752,0.0231,0.0866,0.055974970000000006
118,15,服务产业_1,service,129543,0.0061,863,6041.1,1.174,0.0302,0.0354,0.055974970000000006
118,16,服务产业_2,service,176317,0.0271,936,6325.0,0.532,0.0906,0.0482,0.055974970000000006
118,17,服务产业_3,service,133468,0.0091,1634,4981.4,2.5,0.0146,0.0365,0.055974970000000006
118,18,服务产业_4,service,179540,0.0205,1981,4801.5,1.025,0.0479,0.0491,0.055974970000000006
118,19,服务产业_5,service,92627,0.013,705,5235.8,0.325,0.0779,0.0253,0.055974970000000006
119,0,高科技_1,high_tech,58157,0.0057,300,9226.4,2.474,0.0178,0.0441,0.053153809999999996
119,1,高科技_2,high_tech,38199,0.0038,424,8177.6,0.335,0.0864,0.029,0.053153809999999996
119,2,高科技_3,high_tech,37338,0.0015,244,8827.6,0.854,0.0332,0.0283,0.053153809999999996
119,3,高科技_4,high_tech,75009,0.0073,505,9457.7,1.499,0.0379,0.0569,0.053153809999999996
119,4,高科技_5,high_tech,62229,0.0178,664,9388.0,1.021,0.0462,0.0472,0.053153809999999996
119,5,传统制造_1,traditional,84952,0.004,456,5233.0,0.771,0.0836,0.0644,0.053153809999999996
119,6,传统制造_2,traditional,77082,0.0078,485,3450.4,2.229,0.0262,0.0584,0.053153809999999996
119,7,传统制造_3,traditional,77523,0.0069,419,4779.7,0.793,0.0741,0.0588,0.053153809999999996
119,8,传统制造_4,traditional,60792,0.0079,493,3978.3,1.003,0.046,0.0461,0.053153809999999996
119,9,传统制造_5,traditional,72359,0.0185,439,5069.7,0.721,0.0761,0.0549,0.053153809999999996
119,10,传统制造_6,traditional,76622,0.0078,434,3890.2,0.995,0.0584,0.0581,0.053153809999999996
119,11,传统制造_7,traditional,82076,0.0042,1730,4963.5,0.987,0.0631,0.0622,0.053153809999999996
119,12,传统制造_8,traditional,83017,0.0044,2263,5072.4,1.27,0.0496,0.0629,0.053153809999999996
119,13,传统制造_9,traditional,100701,0.0051,1277,3518.3,4.449,0.0172,0.0764,0.053153809999999996
119,14,传统制造_10,traditional,71984,0.005,465,3641.6,2.364,0.0231,0.0546,0.053153809999999996
119,15,服务产业_1,service,60721,0.0054,402,4697.5,1.525,0.0302,0.046,0.053153809999999996
119,16,服务产业_2,service,43486,0.0021,265,5745.8,0.364,0.0906,0.033,0.053153809999999996
119,17,服务产业_3,service,48917,0.0099,259,5001.5,2.54,0.0146,0.0371,0.053153809999999996
119,18,服务产业_4,service,56718,0.0022,358,5146.5,0.898,0.0479,0.043,0.053153809999999996
119,19,服务产业_5,service,51013,0.0023,555,5357.2,0.496,0.0779,0.0387,0.053153809999999996
120,0,高科技_1,high_tech,66221,0.0078,543,7739.3,1.604,0.0178,0.0286,0.05933211
120,1,高科技_2,high_tech,91591,0.0068,1278,6661.9,0.458,0.0864,0.0395,0.05933211
120,2,高科技_3,high_tech,129484,0.0052,1058,9045.6,1.686,0.0332,0.0559,0.05933211
120,3,高科技_4,high_tech,100929,0.003,975,7320.0,1.148,0.0379,0.0436,0.05933211
120,4,高科技_5,high_tech,22455,0.002,298,6853.9,0.21,0.0462,0.0097,0.05933211
120,5,传统制造_1,traditional,115278,0.0115,1592,3423.7,0.596,0.0836,0.0498,0.05933211
120,6,传统制造_2,traditional,172287,0.0142,982,4892.8,2.837,0.0262,0.0744,0.05933211
120,7,传统制造_3,traditional,156746,0.0174,3294,4097.1,0.913,0.0741,0.0677,0.05933211
120,8,传统制造_4,traditional,154662,0.0106,1381,3280.8,1.453,0.046,0.0668,0.05933211
120,9,传统制造_5,traditional,184091,0.011,1901,3697.3,1.045,0.0761,0.0795,0.05933211
120,10,传统制造_6,traditional,140172,0.0073,3596,3324.6,1.037,0.0584,0.0605,0.05933211
120,11,传统制造_7,traditional,171646,0.0083,1348,5161.6,1.175,0.0631,0.0741,0.05933211
120,12,传统制造_8,traditional,200050,0.0187,1313,5178.8,1.742,0.0496,0.0864,0.05933211
120,13,传统制造_9,traditional,157358,0.0144,823,4804.1,3.958,0.0172,0.0679,0.05933211
120,14,传统制造_10,traditional,123660,0.0056,3396,3358.8,2.312,0.0231,0.0534,0.05933211
120,15,服务产业_1,service,72362,0.0092,474,4277.1,1.035,0.0302,0.0312,0.05933211
120,16,服务产业_2,service,62708,0.0037,1149,5076.7,0.299,0.0906,0.0271,0.05933211
120,17,服务产业_3,service,35618,0.0046,242,4797.4,1.053,0.0146,0.0154,0.05933211
120,18,服务产业_4,service,64990,0.0063,364,5452.0,0.586,0.0479,0.0281,0.05933211
120,19,服务产业_5,service,93867,0.0048,821,5809.0,0.52,0.0779,0.0405,0.05933211
121,0,高科技_1,high_tech,15848,0.0013,111,6213.1,2.13,0.0178,0.038,0.060984909999999996
121,1,高科技_2,high_tech,13746,0.0012,242,8079.1,0.381,0.0864,0.0329,0.060984909999999996
121,2,高科技_3,high_tech,14507,0.0012,674,6518.9,1.048,0.0332,0.0347,0.060984909999999996
121,3,高科技_4,high_tech,16944,0.0038,109,6961.4,1.069,0.0379,0.0406,0.060984909999999996
121,4,高科技_5,high_tech,9749,0.0007,88,6245.4,0.505,0.0462,0.0234,0.060984909999999996
121,5,传统制造_1,traditional,31301,0.0042,289,4334.1,0.897,0.0836,0.075,0.060984909999999996
121,6,传统制造_2,traditional,25553,0.0026,219,3704.2,2.334,0.0262,0.0612,0.060984909999999996
121,7,传统制造_3,traditional,23610,0.0023,174,3485.0,0.763,0.0741,0.0566,0.060984909999999996
121,8,传统制造_4,traditional,23630,0.0019,222,3333.3,1.231,0.046,0.0566,0.060984909999999996
121,9,传统制造_5,traditional,38240,0.0016,331,4133.5,1.204,0.0761,0.0916,0.060984909999999996
121,10,传统制造_6,traditional,34888,0.0031,589,4681.8,1.431,0.0584,0.0836,0.060984909999999996
121,11,传统制造_7,traditional,22917,0.0022,117,4477.2,0.87,0.0631,0.0549,0.060984909999999996
121,12,传统制造_8,traditional,29199,0.0015,147,3386.0,1.411,0.0496,0.0699,0.060984909999999996
121,13,传统制造_9,traditional,28974,0.0033,186,3828.0,4.043,0.0172,0.0694,0.060984909999999996
121,14,传统制造_10,traditional,37305,0.0014,375,4627.2,3.87,0.0231,0.0894,0.060984909999999996
121,15,服务产业_1,service,10455,0.0005,55,4880.4,0.83,0.0302,0.025,0.060984909999999996
121,16,服务产业_2,service,5219,0.0007,137,5979.8,0.138,0.0906,0.0125,0.060984909999999996
121,17,服务产业_3,service,11390,0.0011,196,5888.0,1.868,0.0146,0.0273,0.060984909999999996
121,18,服务产业_4,service,10946,0.0009,65,4260.0,0.547,0.0479,0.0262,0.060984909999999996
121,19,服务产业_5,service,13086,0.0014,76,5304.2,0.402,0.0779,0.0313,0.060984909999999996
122,0,高科技_1,high_tech,348017,0.0116,7261,9151.0,4.465,0.0178,0.0796,0.05345969
122,1,高科技_2,high_tech,215811,0.0069,1413,6930.1,0.571,0.0864,0.0493,0.05345969
122,2,高科技_3,high_tech,139060,0.0104,1367,9166.6,0.959,0.0332,0.0318,0.05345969
122,3,高科技_4,high_tech,245799,0.0177,6867,8853.0,1.481,0.0379,0.0562,0.05345969
122,4,高科技_5,high_tech,179179,0.0222,1580,9004.5,0.887,0.0462,0.041,0.05345969
122,5,传统制造_1,traditional,269912,0.0236,2732,5465.5,0.738,0.0836,0.0617,0.05345969
122,6,传统制造_2,traditional,271405,0.044,7389,4318.6,2.367,0.0262,0.062,0.05345969
122,7,传统制造_3,traditional,223448,0.0199,7071,3568.2,0.689,0.0741,0.0511,0.05345969
122,8,传统制造_4,traditional,234110,0.0057,2278,4392.1,1.164,0.046,0.0535,0.05345969
122,9,传统制造_5,traditional,136123,0.0105,2791,4105.4,0.409,0.0761,0.0311,0.05345969
122,10,传统制造_6,traditional,247733,0.0421,1591,3397.5,0.97,0.0584,0.0566,0.05345969
122,11,传统制造_7,traditional,281223,0.0201,2163,5070.6,1.02,0.0631,0.0643,0.05345969
122,12,传统制造_8,traditional,253602,0.0312,2193,4418.1,1.169,0.0496,0.058,0.05345969
122,13,传统制造_9,traditional,229598,0.0536,1434,4714.0,3.058,0.0172,0.0525,0.05345969
122,14,传统制造_10,traditional,271933,0.017,2361,4222.2,2.693,0.0231,0.0622,0.05345969
122,15,服务产业_1,service,128935,0.0047,2054,4675.0,0.976,0.0302,0.0295,0.05345969
122,16,服务产业_2,service,124066,0.0077,1341,5903.1,0.313,0.0906,0.0284,0.05345969
122,17,服务产业_3,service,190855,0.0101,967,6375.0,2.988,0.0146,0.0436,0.05345969
122,18,服务产业_4,service,193177,0.0182,1517,4956.7,0.922,0.0479,0.0442,0.05345969
122,19,服务产业_5,service,190232,0.0179,1812,4714.2,0.558,0.0779,0.0435,0.05345969
123,0,高科技_1,high_tech,5587,0.0006,43,8895.9,1.846,0.0178,0.0329,0.05866011
123,1,高科技_2,high_tech,6415,0.0006,50,8978.7,0.437,0.0864,0.0378,0.05866011
123,2,高科技_3,high_tech,7454,0.0009,44,6069.8,1.324,0.0332,0.0439,0.05866011
123,3,高科技_4,high_tech,4645,0.0007,70,6688.6,0.721,0.0379,0.0274,0.05866011
123,4,高科技_5,high_tech,5209,0.0003,64,7921.6,0.664,0.0462,0.0307,0.05866011
123,5,传统制造_1,traditional,8301,0.0005,52,4234.9,0.585,0.0836,0.0489,0.05866011
123,6,传统制造_2,traditional,9627,0.0005,48,3360.4,2.162,0.0262,0.0567,0.05866011
