city_id,city_name,year,tier,tier_name,population_10k,area_km2,is_coastal,is_capital,has_port,gdp_billion,gdp_per_capita_10k,gdp_per_km2,avg_wage,employment_rate,patents,n_firms,firm_entry_rate,firm_exit_rate,infrastructure_index,edu_expenditure_ratio,doctors_per_1000,disposable_income
166,城市_166,2030,3,特大城市,347.25,177.6,0,0,0,305.23,8789.69,171.91,149611.3,0.9,6,8996,0.12,0.073,100.0,0.067,1.37,91169.2
167,城市_167,2030,3,特大城市,1125.11,149.9,0,0,0,1469.18,13058.08,980.0,450139.8,0.913,158,32522,0.115,0.072,100.0,0.05,3.26,283459.9
168,城市_168,2030,1,中等城市,154.37,160.5,0,0,0,126.49,8193.98,78.82,46790.2,0.885,5,12709,0.139,0.047,100.0,0.062,1.09,28275.4
169,城市_169,2030,0,小城市,80.6,80.0,0,0,0,80.4,9974.86,100.54,31797.8,0.918,2,3370,0.103,0.054,100.0,0.059,1.74,17573.4
170,城市_170,2030,0,小城市,77.3,151.4,0,0,0,65.54,8478.39,43.3,31041.6,0.9,1,3011,0.127,0.048,100.0,0.06,0.82,17649.8
171,城市_171,2030,0,小城市,75.41,221.1,0,0,0,61.77,8191.12,27.94,28533.9,0.927,1,2679,0.087,0.03,100.0,0.059,0.86,17712.3
172,城市_172,2030,1,中等城市,178.28,473.9,0,0,0,148.7,8340.72,31.38,70811.5,0.887,10,9424,0.079,0.044,100.0,0.053,1.49,41746.3
173,城市_173,2030,2,大城市,245.83,319.7,0,0,0,249.4,10145.23,78.01,92827.9,0.871,15,19794,0.101,0.074,100.0,0.05,2.12,56025.2
174,城市_174,2030,2,大城市,211.29,830.9,0,0,0,185.5,8779.45,22.32,86220.8,0.908,10,6366,0.11,0.03,100.0,0.06,1.19,54488.3
175,城市_175,2030,3,特大城市,402.95,80.3,0,0,1,323.02,8016.46,402.13,174692.6,0.946,12,14398,0.099,0.037,100.0,0.057,0.5,98515.0
176,城市_176,2030,2,大城市,219.04,298.2,0,0,1,164.18,7495.6,55.05,86422.1,0.916,13,7253,0.12,0.047,100.0,0.063,0.52,50779.3
177,城市_177,2030,3,特大城市,921.05,171.9,0,0,1,984.31,10686.84,572.75,474432.9,0.98,58,42215,0.117,0.057,100.0,0.055,2.42,277217.7
178,城市_178,2030,1,中等城市,145.61,855.6,0,0,1,105.61,7252.81,12.34,49448.5,0.91,6,7729,0.062,0.053,100.0,0.055,0.5,30196.3
179,城市_179,2030,3,特大城市,2174.56,77.7,1,0,0,2358.84,10847.45,3034.29,970560.0,0.955,169,130096,0.161,0.078,100.0,0.046,3.57,604840.0
180,城市_180,2030,3,特大城市,348.43,75.8,0,0,0,370.9,10644.75,489.25,127510.0,0.865,9,16133,0.09,0.05,100.0,0.061,1.49,70843.5
181,城市_181,2030,0,小城市,79.19,91.9,1,0,0,64.73,8174.06,70.45,31718.3,0.91,1,6203,0.095,0.051,100.0,0.063,0.5,19025.7
182,城市_182,2030,0,小城市,61.76,50.0,0,0,0,42.2,6832.47,84.39,20063.3,0.905,1,1912,0.132,0.064,100.0,0.071,0.9,12561.2
183,城市_183,2030,2,大城市,306.02,97.5,0,0,0,338.93,11075.63,347.78,109851.6,0.899,15,8764,0.142,0.082,100.0,0.067,0.84,59798.4
184,城市_184,2030,1,中等城市,147.67,80.9,1,0,0,133.42,9034.99,165.0,54059.1,0.901,3,8441,0.092,0.048,100.0,0.062,0.5,32331.0
185,城市_185,2030,3,特大城市,358.17,167.4,0,0,0,380.08,10611.83,227.07,147281.4,0.907,14,13670,0.12,0.096,100.0,0.06,1.09,82996.9
186,城市_186,2030,2,大城市,258.11,195.1,0,0,0,161.83,6269.83,82.96,97460.7,0.902,9,6284,0.095,0.052,100.0,0.063,0.82,56600.6
187,城市_187,2030,1,中等城市,160.77,665.8,0,0,0,141.83,8821.79,21.3,59334.0,0.945,7,5379,0.098,0.07,100.0,0.056,1.46,31141.4
188,城市_188,2030,0,小城市,83.87,317.5,0,0,0,74.76,8913.36,23.55,30948.8,0.895,3,3331,0.09,0.091,100.0,0.056,1.71,19862.4
189,城市_189,2030,0,小城市,39.65,93.5,1,0,0,37.24,9391.93,39.81,14023.7,0.904,0,1201,0.066,0.054,100.0,0.063,0.87,8264.5
190,城市_190,2030,1,中等城市,119.21,72.3,1,0,0,77.93,6537.26,107.74,51160.9,0.895,6,3234,0.105,0.03,100.0,0.055,0.87,29457.7
191,城市_191,2030,3,特大城市,414.32,220.0,1,0,1,459.04,11079.23,208.67,177482.5,0.925,13,14321,0.115,0.061,100.0,0.059,1.36,108237.3
192,城市_192,2030,2,大城市,201.88,51.6,0,0,0,221.98,10995.43,430.07,76948.8,0.908,10,5396,0.091,0.042,100.0,0.059,0.72,43763.1
193,城市_193,2030,0,小城市,50.85,642.4,1,0,0,28.05,5515.65,4.37,21957.2,0.896,1,2263,0.123,0.046,100.0,0.055,0.5,12425.2
194,城市_194,2030,2,大城市,194.51,381.3,1,0,1,178.88,9196.41,46.91,78991.8,0.866,7,3993,0.096,0.094,100.0,0.058,0.5,50974.2
195,城市_195,2030,2,大城市,238.95,102.0,0,0,1,229.14,9589.43,224.72,87234.3,0.91,10,9032,0.093,0.031,100.0,0.064,0.66,57073.9
196,城市_196,2030,0,小城市,84.07,50.0,0,0,1,62.9,7481.38,125.8,32130.6,0.896,2,3614,0.112,0.058,100.0,0.06,1.93,18707.6
197,城市_197,2030,2,大城市,202.45,438.4,1,0,0,161.66,7985.22,36.88,82671.4,0.903,9,7248,0.074,0.037,100.0,0.059,0.93,52250.0
198,城市_198,2030,2,大城市,178.27,135.4,0,0,0,167.17,9377.47,123.45,65592.1,0.88,7,9103,0.122,0.048,100.0,0.06,0.5,40055.9
199,城市_199,2030,0,小城市,67.52,399.5,1,0,0,47.31,7006.64,11.84,22985.9,0.93,2,1646,0.094,0.066,100.0,0.062,0.8,12816.6
0,城市_000,2031,2,大城市,274.24,197.6,0,0,0,246.33,8982.33,124.66,107908.7,0.905,7,9426,0.089,0.03,100.0,0.059,0.98,65279.1
1,城市_001,2031,1,中等城市,189.73,232.4,0,0,0,154.48,8142.32,66.46,78575.3,0.903,9,7222,0.132,0.044,100.0,0.055,1.79,48809.7
2,城市_002,2031,3,特大城市,302.04,353.0,0,0,0,320.45,10609.34,90.78,125493.7,0.909,10,9553,0.142,0.049,100.0,0.065,0.86,75966.4
3,城市_003,2031,3,特大城市,1079.38,344.8,1,0,0,964.46,8935.39,279.7,436361.2,0.929,52,44128,0.124,0.069,100.0,0.047,2.14,276319.3
4,城市_004,2031,1,中等城市,137.26,50.0,1,0,0,87.45,6371.1,174.9,50647.0,0.868,5,5548,0.092,0.079,100.0,0.053,1.48,29947.5
5,城市_005,2031,1,中等城市,172.93,70.1,1,0,0,119.31,6899.42,170.23,65085.9,0.921,5,11241,0.136,0.069,100.0,0.062,1.61,34649.8
6,城市_006,2031,3,特大城市,866.13,224.1,1,0,1,1002.2,11570.92,447.24,423696.0,0.903,28,28419,0.136,0.08,100.0,0.054,1.49,256590.9
7,城市_007,2031,3,特大城市,433.2,223.9,0,0,0,347.89,8030.65,155.4,186055.3,0.907,12,15079,0.111,0.064,100.0,0.053,1.88,112641.4
8,城市_008,2031,1,中等城市,133.99,224.1,1,0,0,117.2,8746.8,52.3,59741.7,0.929,4,5295,0.132,0.044,100.0,0.059,1.25,36402.8
9,城市_009,2031,3,特大城市,368.44,3236.3,1,0,0,322.03,8740.49,9.95,158860.6,0.944,18,18101,0.135,0.041,100.0,0.059,1.04,100592.0
10,城市_010,2031,1,中等城市,108.98,234.3,1,0,0,99.5,9130.11,42.46,41128.9,0.868,3,2889,0.096,0.03,100.0,0.06,0.75,22268.3
11,城市_011,2031,1,中等城市,105.56,368.1,0,0,1,82.0,7768.41,22.27,36843.7,0.903,3,4005,0.107,0.039,100.0,0.061,0.5,21842.6
12,城市_012,2031,2,大城市,233.0,318.4,0,0,0,307.52,13198.39,96.59,93291.6,0.911,5,4039,0.117,0.054,100.0,0.055,2.18,53392.7
13,城市_013,2031,0,小城市,23.65,249.9,0,0,0,21.71,9178.12,8.69,8270.8,0.87,0,802,0.101,0.03,100.0,0.062,1.54,4662.7
14,城市_014,2031,0,小城市,33.74,115.3,1,0,0,23.04,6828.21,19.98,11979.0,0.917,1,1712,0.073,0.054,100.0,0.06,0.5,7161.4
15,城市_015,2031,1,中等城市,96.22,272.4,0,0,0,71.63,7444.07,26.3,35669.6,0.905,4,2846,0.083,0.048,100.0,0.057,1.53,22152.8
16,城市_016,2031,0,小城市,75.27,80.0,0,0,0,93.56,12429.14,116.98,23784.5,0.906,2,2920,0.075,0.044,100.0,0.058,0.82,14485.4
17,城市_017,2031,2,大城市,237.56,122.8,0,0,0,176.52,7430.5,143.75,103631.0,0.887,7,7457,0.115,0.079,100.0,0.057,1.78,60041.1
18,城市_018,2031,0,小城市,61.58,100.7,0,0,0,46.49,7549.29,46.18,22607.8,0.91,1,1750,0.078,0.03,100.0,0.052,0.84,13466.0
19,城市_019,2031,0,小城市,52.23,158.5,0,0,0,39.22,7510.29,24.75,17051.6,0.918,1,2571,0.105,0.044,100.0,0.056,0.89,10706.6
20,城市_020,2031,3,特大城市,815.04,945.5,0,0,0,807.12,9902.8,85.36,355300.8,0.921,64,21912,0.155,0.03,100.0,0.053,1.97,220462.0
21,城市_021,2031,1,中等城市,147.7,50.0,0,0,1,94.7,6411.81,189.41,53117.9,0.893,5,5932,0.132,0.058,100.0,0.052,0.87,30989.9
22,城市_022,2031,2,大城市,222.02,257.0,0,0,1,207.51,9346.57,80.75,91276.0,0.896,10,8959,0.068,0.07,100.0,0.055,2.0,53074.7
23,城市_023,2031,0,小城市,48.75,50.0,1,0,0,31.32,6425.83,62.65,19059.6,0.906,1,1388,0.076,0.03,100.0,0.071,1.52,10454.3
24,城市_024,2031,1,中等城市,98.59,101.7,0,0,0,97.66,9905.76,95.99,40371.5,0.903,3,3800,0.087,0.03,100.0,0.053,1.19,23702.8
25,城市_025,2031,2,大城市,196.4,354.7,1,0,0,135.26,6886.87,38.14,75739.4,0.923,8,5457,0.081,0.03,100.0,0.056,1.78,41499.6
26,城市_026,2031,0,小城市,51.74,156.2,0,0,0,39.03,7544.85,24.98,18290.5,0.892,1,2225,0.068,0.052,100.0,0.055,0.5,12108.6
27,城市_027,2031,2,大城市,229.17,62.7,0,0,1,143.05,6242.21,228.28,85811.9,0.881,7,5682,0.105,0.048,100.0,0.057,0.7,49285.8
28,城市_028,2031,1,中等城市,107.71,83.7,1,0,0,62.83,5833.28,75.02,38536.4,0.91,3,3578,0.117,0.047,100.0,0.055,1.38,24404.0
29,城市_029,2031,1,中等城市,143.79,255.6,0,0,0,105.22,7317.78,41.16,55224.9,0.894,3,4903,0.122,0.046,100.0,0.057,1.56,36147.1
30,城市_030,2031,1,中等城市,109.71,82.7,0,0,0,79.77,7270.96,96.41,40937.3,0.918,3,5635,0.093,0.033,100.0,0.055,1.29,24827.9
31,城市_031,2031,3,特大城市,1349.46,176.5,0,0,0,1753.43,12993.61,993.6,543393.7,0.931,84,51773,0.125,0.103,100.0,0.053,1.9,324405.8
32,城市_032,2031,1,中等城市,197.86,153.9,1,0,0,168.62,8522.23,109.55,70558.3,0.918,3,9693,0.112,0.06,100.0,0.059,0.74,39535.9
33,城市_033,2031,0,小城市,70.31,88.1,0,0,0,65.85,9366.03,74.72,25863.0,0.881,1,3054,0.099,0.03,100.0,0.054,1.3,15126.3
34,城市_034,2031,3,特大城市,334.94,824.8,1,0,0,286.25,8546.27,34.71,129794.9,0.91,10,14525,0.124,0.044,100.0,0.061,2.67,84122.5
35,城市_035,2031,0,小城市,52.66,246.4,0,0,0,43.2,8204.32,17.53,17579.6,0.887,1,1753,0.11,0.034,100.0,0.055,1.68,10733.0
36,城市_036,2031,2,大城市,252.2,50.0,0,0,0,198.81,7882.93,397.62,106613.6,0.881,12,12602,0.098,0.084,100.0,0.05,2.13,64058.8
37,城市_037,2031,0,小城市,22.91,172.3,0,0,0,13.99,6109.38,8.12,9261.0,0.883,0,757,0.063,0.065,100.0,0.06,1.2,5921.2
38,城市_038,2031,0,小城市,49.38,87.4,0,0,0,27.97,5663.61,32.0,19443.9,0.89,1,1081,0.131,0.049,100.0,0.069,1.23,12072.5
39,城市_039,2031,2,大城市,237.6,293.5,0,0,0,218.28,9187.09,74.37,88456.4,0.93,11,8195,0.092,0.09,100.0,0.049,0.81,52681.4
40,城市_040,2031,3,特大城市,405.03,78.7,0,0,0,388.59,9594.15,493.59,163392.8,0.898,16,17071,0.116,0.088,100.0,0.05,2.03,99095.7
41,城市_041,2031,2,大城市,227.9,135.4,0,0,0,222.76,9774.55,164.52,101453.8,0.88,14,5177,0.067,0.051,100.0,0.062,1.27,58534.6
42,城市_042,2031,1,中等城市,175.31,222.3,1,0,0,153.34,8746.62,68.98,61994.2,0.907,5,4945,0.104,0.046,100.0,0.055,1.59,36153.1
43,城市_043,2031,1,中等城市,139.24,296.7,0,0,0,156.1,11210.6,52.62,56919.9,0.904,7,3541,0.105,0.046,100.0,0.062,1.21,33799.7
44,城市_044,2031,0,小城市,35.89,56.8,0,0,0,26.55,7396.76,46.72,11468.4,0.891,0,1671,0.104,0.032,100.0,0.055,1.19,7072.9
45,城市_045,2031,0,小城市,94.87,113.6,1,0,1,87.58,9231.02,77.11,40890.5,0.899,2,5764,0.162,0.087,100.0,0.06,1.09,23004.1
46,城市_046,2031,1,中等城市,120.04,101.5,0,0,0,93.17,7761.56,91.8,44205.5,0.922,3,4146,0.09,0.033,100.0,0.068,1.28,26624.4
47,城市_047,2031,3,特大城市,453.72,88.0,0,0,0,369.46,8142.94,419.84,220899.7,0.924,15,19577,0.127,0.078,100.0,0.05,2.12,129956.2
48,城市_048,2031,2,大城市,301.64,609.3,1,0,0,300.69,9968.55,49.35,138238.3,0.919,15,12914,0.117,0.071,100.0,0.062,0.78,79206.7
49,城市_049,2031,0,小城市,33.52,205.2,1,0,0,23.66,7059.05,11.53,11885.7,0.877,0,1965,0.087,0.045,100.0,0.063,0.5,6994.3
50,城市_050,2031,2,大城市,219.65,54.1,0,0,0,215.66,9818.14,398.44,81460.0,0.963,12,6643,0.121,0.091,100.0,0.051,1.51,43202.9
51,城市_051,2031,1,中等城市,114.92,309.3,1,0,0,98.29,8553.09,31.78,44393.0,0.924,2,3957,0.099,0.03,100.0,0.062,1.88,25626.8
52,城市_052,2031,1,中等城市,88.23,810.6,0,0,0,61.85,7010.69,7.63,32639.4,0.912,3,2930,0.12,0.05,100.0,0.06,1.97,18507.0
53,城市_053,2031,3,特大城市,320.03,339.0,0,0,0,338.6,10580.03,99.88,124058.5,0.884,13,12042,0.147,0.048,100.0,0.058,0.82,73393.3
54,城市_054,2031,3,特大城市,534.0,50.0,0,0,0,444.59,8325.8,889.19,192055.4,0.931,27,41641,0.115,0.081,100.0,0.057,1.53,102097.9
55,城市_055,2031,3,特大城市,421.28,100.7,1,0,0,428.54,10172.16,425.36,164077.3,0.9,15,15642,0.104,0.067,100.0,0.054,0.84,99386.0
56,城市_056,2031,0,小城市,89.98,408.9,0,0,0,86.29,9589.22,21.1,30931.5,0.898,3,2561,0.123,0.03,100.0,0.06,0.85,19402.8
57,城市_057,2031,1,中等城市,151.54,84.3,0,0,0,119.36,7876.41,141.66,61070.3,0.87,5,3942,0.131,0.078,100.0,0.06,1.77,36427.3
58,城市_058,2031,2,大城市,274.7,211.7,0,0,0,289.67,10544.84,136.84,118128.9,0.881,7,14715,0.089,0.066,100.0,0.061,1.37,72645.0
59,城市_059,2031,3,特大城市,491.84,275.8,0,0,0,491.2,9987.07,178.09,213435.2,0.92,17,13982,0.102,0.04,100.0,0.048,1.48,124778.1
60,城市_060,2031,1,中等城市,126.38,70.7,0,0,0,117.63,9307.65,166.38,49633.8,0.923,3,5673,0.116,0.046,100.0,0.065,1.45,27465.4
61,城市_061,2031,1,中等城市,148.77,141.5,0,0,0,109.28,7346.08,77.23,53532.2,0.917,4,4463,0.101,0.03,100.0,0.053,0.81,32122.0
62,城市_062,2031,0,小城市,56.43,50.0,0,0,0,43.97,7790.91,87.94,21056.3,0.914,2,1419,0.082,0.048,100.0,0.063,1.87,13063.5
63,城市_063,2031,0,小城市,63.38,65.4,0,0,0,39.18,6180.79,59.91,24931.6,0.9,1,2796,0.112,0.054,100.0,0.06,1.09,13968.4
64,城市_064,2031,3,特大城市,430.33,121.3,0,0,0,516.29,11997.72,425.77,166817.8,0.902,15,13101,0.123,0.053,100.0,0.05,1.39,97762.4
65,城市_065,2031,3,特大城市,665.17,54.7,0,0,0,477.14,7173.14,872.36,278828.8,0.921,29,27801,0.108,0.056,100.0,0.057,2.2,165230.2
66,城市_066,2031,1,中等城市,164.13,547.8,0,0,0,130.92,7976.45,23.9,62809.1,0.92,5,7013,0.105,0.03,100.0,0.054,1.69,43058.3
67,城市_067,2031,3,特大城市,464.82,50.0,0,0,0,378.12,8134.63,756.23,216535.5,0.911,19,20144,0.099,0.067,100.0,0.061,2.43,131372.3
68,城市_068,2031,2,大城市,328.79,104.4,1,0,0,328.52,9991.9,314.76,141080.5,0.932,10,11160,0.086,0.03,100.0,0.053,1.34,76583.1
69,城市_069,2031,1,中等城市,96.85,164.8,0,0,0,103.03,10638.62,62.53,38342.9,0.898,2,4377,0.092,0.053,100.0,0.052,1.68,20529.3
70,城市_070,2031,2,大城市,269.41,470.1,0,0,1,262.99,9761.93,55.94,93198.2,0.887,13,7514,0.108,0.03,100.0,0.065,1.42,57961.4
71,城市_071,2031,3,特大城市,928.31,50.0,0,0,0,1453.05,15652.56,2906.1,397380.0,0.921,54,16355,0.092,0.072,100.0,0.052,1.96,268053.1
72,城市_072,2031,1,中等城市,156.05,376.4,0,0,1,106.21,6806.39,28.22,59518.1,0.906,5,7096,0.095,0.053,100.0,0.063,0.82,35209.2
73,城市_073,2031,3,特大城市,992.37,149.6,0,0,0,825.16,8315.08,551.46,414899.4,0.921,55,38366,0.124,0.081,100.0,0.047,1.81,244697.4
74,城市_074,2031,0,小城市,23.38,67.7,0,0,0,14.1,6031.42,20.84,7247.4,0.926,0,716,0.124,0.068,100.0,0.05,0.66,4442.1
75,城市_075,2031,3,特大城市,510.47,214.8,0,0,0,490.97,9617.93,228.58,191734.0,0.928,22,12078,0.105,0.083,100.0,0.064,2.25,110448.6
76,城市_076,2031,2,大城市,194.63,174.0,0,0,1,142.82,7337.9,82.06,75584.2,0.876,8,3886,0.08,0.03,100.0,0.058,1.62,39581.6
77,城市_077,2031,1,中等城市,152.96,91.8,0,0,0,114.13,7461.56,124.3,64511.4,0.934,6,5715,0.099,0.052,100.0,0.061,0.59,40714.3
78,城市_078,2031,2,大城市,154.0,156.9,0,0,0,141.27,9173.16,90.02,56690.7,0.849,3,9290,0.092,0.094,100.0,0.062,0.5,32971.6
79,城市_079,2031,0,小城市,22.26,109.0,0,0,0,12.68,5697.61,11.63,7553.2,0.944,0,785,0.112,0.053,100.0,0.058,0.5,4769.8
80,城市_080,2031,1,中等城市,143.52,162.5,0,0,0,100.47,7000.88,61.82,63642.7,0.898,3,4737,0.097,0.037,100.0,0.06,0.81,36732.7
81,城市_081,2031,2,大城市,211.39,252.1,0,0,0,171.89,8131.43,68.19,80938.8,0.901,9,7720,0.051,0.053,100.0,0.066,1.14,48859.0
82,城市_082,2031,3,特大城市,862.93,527.9,0,0,0,821.45,9519.34,155.62,359270.2,0.918,58,61038,0.193,0.062,100.0,0.052,2.76,224775.6
83,城市_083,2031,1,中等城市,113.67,55.1,0,0,0,107.17,9428.46,194.38,42808.1,0.91,3,5239,0.105,0.03,100.0,0.064,0.88,27059.5
84,城市_084,2031,0,小城市,73.84,817.6,0,1,0,50.02,6774.34,6.12,24666.4,0.902,2,2052,0.103,0.069,100.0,0.049,1.94,14972.3
85,城市_085,2031,1,中等城市,111.54,50.0,1,0,1,80.97,7259.13,161.93,44337.9,0.9,1,4137,0.072,0.064,100.0,0.065,0.5,26846.5
86,城市_086,2031,3,特大城市,502.63,131.4,0,0,1,517.18,10289.4,393.46,195322.5,0.938,31,20430,0.082,0.035,100.0,0.048,1.51,120824.8
87,城市_087,2031,2,大城市,203.86,237.6,0,0,0,197.72,9699.0,83.21,79591.1,0.916,9,5462,0.103,0.053,100.0,0.063,1.67,48863.0
88,城市_088,2031,1,中等城市,94.62,185.8,1,0,0,93.23,9853.56,50.17,36926.8,0.883,4,4371,0.109,0.041,100.0,0.061,1.55,20725.7
89,城市_089,2031,3,特大城市,297.35,90.2,1,0,1,285.15,9589.66,316.19,138528.6,0.922,19,8558,0.121,0.03,100.0,0.057,1.24,77830.6
90,城市_090,2031,2,大城市,203.87,125.7,0,0,0,178.8,8770.33,142.3,71804.2,0.915,5,4766,0.109,0.03,100.0,0.058,1.78,38539.4
91,城市_091,2031,3,特大城市,483.07,100.0,0,0,0,494.54,10237.62,494.33,211533.8,0.9,29,18181,0.087,0.036,100.0,0.054,2.07,131784.5
92,城市_092,2031,1,中等城市,100.61,92.6,1,0,1,77.35,7688.11,83.51,40745.8,0.918,4,3611,0.052,0.051,100.0,0.055,0.8,23963.8
93,城市_093,2031,1,中等城市,139.98,292.9,1,0,0,111.18,7942.73,37.97,51088.3,0.9,3,5148,0.101,0.044,100.0,0.058,1.35,31910.1
94,城市_094,2031,1,中等城市,134.37,197.5,0,0,0,84.88,6316.6,42.98,54033.8,0.899,4,3929,0.092,0.034,100.0,0.07,1.54,33074.7
95,城市_095,2031,0,小城市,36.72,85.3,0,0,0,30.32,8256.47,35.56,15045.3,0.896,0,1119,0.076,0.043,100.0,0.066,0.74,8574.7
96,城市_096,2031,2,大城市,252.03,304.8,0,0,1,228.64,9071.81,75.01,93771.8,0.857,12,13007,0.122,0.071,100.0,0.053,2.19,55924.8
97,城市_097,2031,2,大城市,231.76,189.8,0,0,1,226.92,9790.93,119.57,93069.0,0.895,4,9732,0.074,0.062,100.0,0.059,0.9,54571.5
98,城市_098,2031,2,大城市,216.91,284.4,0,0,1,123.06,5673.32,43.27,87960.1,0.919,14,5988,0.117,0.075,100.0,0.059,1.37,51168.5
99,城市_099,2031,1,中等城市,148.72,245.6,0,0,0,122.98,8269.55,50.07,59793.5,0.903,5,3047,0.075,0.049,100.0,0.058,0.58,37517.9
100,城市_100,2031,0,小城市,41.68,76.5,0,0,1,26.82,6433.52,35.07,16024.9,0.875,1,1165,0.104,0.083,100.0,0.055,1.11,10821.9
101,城市_101,2031,1,中等城市,132.79,94.8,1,0,0,136.93,10311.85,144.43,51547.6,0.922,4,5120,0.122,0.06,100.0,0.061,0.65,32654.7
102,城市_102,2031,1,中等城市,139.17,269.8,0,0,0,126.23,9070.35,46.78,55677.8,0.897,5,4235,0.096,0.043,100.0,0.063,1.04,33361.7
103,城市_103,2031,0,小城市,75.69,241.8,0,0,0,60.94,8051.72,25.2,26207.0,0.877,1,2250,0.136,0.054,100.0,0.055,0.5,16714.5
104,城市_104,2031,1,中等城市,151.24,146.0,1,0,0,118.26,7819.15,81.03,59085.7,0.948,4,4662,0.142,0.03,100.0,0.068,1.61,38487.7
105,城市_105,2031,2,大城市,266.69,163.0,1,0,0,250.21,9382.06,153.48,101829.6,0.885,13,9599,0.111,0.05,100.0,0.065,1.54,56844.2
106,城市_106,2031,3,特大城市,1387.97,412.5,0,0,0,1263.01,9099.7,306.22,541866.0,0.949,92,64612,0.142,0.09,100.0,0.05,3.44,345030.8
107,城市_107,2031,2,大城市,224.6,92.5,0,0,0,192.18,8556.9,207.86,84801.6,0.89,5,8261,0.126,0.067,100.0,0.052,1.13,52839.0
108,城市_108,2031,2,大城市,258.13,229.9,0,0,0,208.52,8077.95,90.7,104453.0,0.909,10,9674,0.117,0.048,100.0,0.06,1.92,66394.9
109,城市_109,2031,1,中等城市,162.4,126.2,0,0,0,191.73,11805.87,151.87,65069.2,0.886,4,5584,0.112,0.108,100.0,0.06,1.24,40629.1
110,城市_110,2031,0,小城市,28.08,124.7,0,0,0,24.6,8759.25,19.73,8992.7,0.876,0,889,0.09,0.047,100.0,0.062,1.09,5334.2
111,城市_111,2031,1,中等城市,206.64,357.5,0,0,0,208.73,10101.21,58.39,75079.3,0.915,4,9941,0.071,0.03,100.0,0.066,2.34,49626.4
112,城市_112,2031,2,大城市,188.49,287.2,0,0,0,128.6,6822.83,44.77,77867.0,0.912,8,8664,0.076,0.079,100.0,0.057,1.01,47513.5
113,城市_113,2031,3,特大城市,2194.0,284.5,0,0,0,2737.21,12475.87,962.04,1007105.7,0.973,209,149079,0.198,0.112,100.0,0.05,4.61,591141.0
114,城市_114,2031,1,中等城市,131.3,421.7,0,0,0,111.05,8457.79,26.33,53964.2,0.902,8,5801,0.109,0.058,100.0,0.061,1.42,33197.7
115,城市_115,2031,2,大城市,229.64,150.9,0,0,0,240.18,10459.18,159.14,100865.1,0.95,5,7274,0.1,0.046,100.0,0.056,1.03,63461.5
116,城市_116,2031,1,中等城市,171.91,256.1,0,0,0,152.5,8871.02,59.55,69644.1,0.909,7,4821,0.129,0.062,100.0,0.07,0.58,41984.5
117,城市_117,2031,0,小城市,51.12,115.8,0,1,0,38.14,7461.18,32.94,18060.0,0.912,1,2502,0.086,0.084,100.0,0.064,0.55,11049.0
118,城市_118,2031,3,特大城市,666.67,192.4,0,0,1,670.12,10051.69,348.38,279396.5,0.888,28,19205,0.127,0.069,100.0,0.052,2.48,168378.6
119,城市_119,2031,3,特大城市,357.46,133.7,1,0,0,248.31,6946.6,185.67,164315.0,0.896,11,16765,0.11,0.03,100.0,0.057,2.36,95335.2
120,城市_120,2031,3,特大城市,442.92,160.4,0,0,0,367.47,8296.66,229.12,224806.2,0.92,14,12972,0.119,0.03,100.0,0.059,1.65,129341.2
121,城市_121,2031,0,小城市,75.84,238.9,0,1,0,62.36,8223.14,26.1,29314.3,0.9,1,3097,0.095,0.059,100.0,0.059,1.18,16354.9
122,城市_122,2031,3,特大城市,752.91,77.1,1,0,1,877.74,11657.96,1138.08,328329.9,0.921,41,20154,0.098,0.047,100.0,0.054,2.42,211950.3
123,城市_123,2031,0,小城市,53.26,791.5,0,0,0,36.78,6905.54,4.65,20654.5,0.885,2,2475,0.085,0.049,100.0,0.055,1.11,12254.3
124,城市_124,2031,3,特大城市,259.34,66.4,0,0,1,227.2,8760.46,342.34,102924.1,0.908,14,6589,0.09,0.04,100.0,0.049,1.9,51171.1
125,城市_125,2031,3,特大城市,1615.02,56.2,0,0,0,1349.24,8354.28,2401.42,769388.1,0.939,63,64483,0.137,0.069,100.0,0.046,3.35,470785.5
126,城市_126,2031,0,小城市,60.96,374.8,0,0,1,57.69,9464.72,15.39,24345.3,0.878,1,2113,0.07,0.036,100.0,0.06,1.15,14881.7
127,城市_127,2031,1,中等城市,84.6,279.6,1,0,0,78.61,9292.15,28.12,32597.0,0.915,3,3208,0.077,0.038,100.0,0.062,0.77,17732.9
128,城市_128,2031,2,大城市,179.09,244.5,0,0,1,167.62,9359.73,68.55,67887.7,0.87,5,5850,0.107,0.07,100.0,0.055,0.77,39037.4
129,城市_129,2031,1,中等城市,111.74,245.3,0,0,0,96.08,8597.85,39.16,37577.1,0.906,3,3624,0.1,0.064,100.0,0.052,0.5,21558.4
130,城市_130,2031,0,小城市,36.19,147.0,0,0,0,32.93,9100.81,22.41,13773.1,0.936,0,1394,0.105,0.03,100.0,0.055,1.67,7957.1
131,城市_131,2031,2,大城市,217.6,72.4,0,0,0,166.97,7673.08,230.62,86908.2,0.919,11,5926,0.104,0.034,100.0,0.063,1.22,55306.9
132,城市_132,2031,0,小城市,62.33,157.7,0,0,0,41.42,6645.72,26.27,21673.0,0.915,0,1694,0.152,0.059,100.0,0.056,0.88,12907.0
